"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20210505","수인선","호구포","2049","2024","20210508",""
"20210505","수인선","남동인더스파크","924","903","20210508",""
"20210505","수인선","원인재","2975","3156","20210508",""
"20210505","수인선","연수","3161","3094","20210508",""
"20210505","수인선","송도","1755","1790","20210508",""
"20210505","수인선","인하대","3846","3712","20210508",""
"20210505","수인선","숭의","2281","2058","20210508",""
"20210505","수인선","신포","1413","1361","20210508",""
"20210505","수인선","인천","1948","2761","20210508",""
"20210505","안산선","산본","10045","10689","20210508",""
"20210505","안산선","대야미","3500","3051","20210508",""
"20210505","안산선","반월","2781","2711","20210508",""
"20210505","안산선","상록수","10392","10333","20210508",""
"20210505","안산선","한대앞","5947","5923","20210508",""
"20210505","안산선","중앙","12740","13076","20210508",""
"20210505","안산선","고잔","4761","4579","20210508",""
"20210505","안산선","초지","2647","2670","20210508",""
"20210505","안산선","안산","7876","7427","20210508",""
"20210505","안산선","신길온천","1232","1188","20210508",""
"20210505","안산선","정왕","5271","5420","20210508",""
"20210505","안산선","오이도","7120","7427","20210508",""
"20210505","안산선","수리산","2485","2491","20210508",""
"20210505","우이신설선","북한산우이","3164","3395","20210508",""
"20210505","우이신설선","솔밭공원","1596","1532","20210508",""
"20210505","경춘선","신내","1056","1080","20210508",""
"20210505","중앙선","중랑","3805","3693","20210508",""
"20210505","중앙선","상봉(시외버스터미널)","4439","4404","20210508",""
"20210505","중앙선","망우","5691","5595","20210508",""
"20210505","중앙선","양원","1134","1085","20210508",""
"20210505","중앙선","구리","8889","9193","20210508",""
"20210505","중앙선","도농","5887","5792","20210508",""
"20210505","중앙선","양정","667","584","20210508",""
"20210505","중앙선","덕소","4172","4168","20210508",""
"20210505","중앙선","도심","1573","1376","20210508",""
"20210505","중앙선","팔당","1877","2053","20210508",""
"20210505","중앙선","운길산","1674","1632","20210508",""
"20210505","중앙선","양수","2448","2236","20210508",""
"20210505","중앙선","신원","403","266","20210508",""
"20210505","중앙선","국수","670","639","20210508",""
"20210505","중앙선","아신","653","627","20210508",""
"20210505","중앙선","오빈","310","297","20210508",""
"20210505","중앙선","양평","2510","2403","20210508",""
"20210505","중앙선","원덕","480","471","20210508",""
"20210505","중앙선","용문","4799","4761","20210508",""
"20210505","중앙선","지평","82","74","20210508",""
"20210505","우이신설선","삼양사거리","1547","1559","20210508",""
"20210505","우이신설선","삼양","1327","1374","20210508",""
"20210505","우이신설선","화계","2282","2036","20210508",""
"20210505","우이신설선","가오리","2663","2455","20210508",""
"20210505","우이신설선","4.19민주묘지","2404","2123","20210508",""
"20210505","장항선","쌍용(나사렛대)","1262","1257","20210508",""
"20210505","장항선","아산","2286","1976","20210508",""
"20210505","장항선","배방","699","762","20210508",""
"20210505","장항선","온양온천","2837","2813","20210508",""
"20210505","장항선","신창(순천향대)","1035","1023","20210508",""
"20210505","중앙선","회기","16538","15730","20210508",""
"20210505","장항선","봉명","522","520","20210508",""
"20210505","일산선","대화","6495","5969","20210508",""
"20210505","일산선","주엽","5063","5020","20210508",""
"20210505","일산선","정발산","6167","6225","20210508",""
"20210505","일산선","마두","4032","4187","20210508",""
"20210505","일산선","백석","6153","6142","20210508",""
"20210505","일산선","대곡","1171","990","20210508",""
"20210505","일산선","화정","10711","11198","20210508",""
"20210505","일산선","원당","6797","6570","20210508",""
"20210505","일산선","삼송","11990","11697","20210508",""
"20210505","일산선","원흥","6056","5785","20210508",""
"20210505","우이신설선","신설동","1268","1228","20210508",""
"20210505","우이신설선","보문","989","983","20210508",""
"20210505","우이신설선","성신여대입구(돈암)","2515","2926","20210508",""
"20210505","우이신설선","정릉","3008","2575","20210508",""
"20210505","우이신설선","북한산보국문","4144","3929","20210508",""
"20210506","8호선","복정","11360","10037","20210509",""
"20210506","8호선","산성","6317","6392","20210509",""
"20210506","8호선","남한산성입구(성남법원.검찰청)","13780","12816","20210509",""
"20210506","8호선","단대오거리","10606","10230","20210509",""
"20210506","8호선","신흥","4497","4773","20210509",""
"20210506","8호선","수진","5085","4646","20210509",""
"20210506","8호선","모란","4286","3319","20210509",""
"20210506","9호선","개화","2659","1785","20210509",""
"20210506","9호선","김포공항","7529","11325","20210509",""
"20210506","9호선","공항시장","2862","3086","20210509",""
"20210506","9호선","신방화","6822","6541","20210509",""
"20210506","9호선","마곡나루(서울식물원)","11570","11510","20210509",""
"20210506","9호선","양천향교","9708","9820","20210509",""
"20210506","9호선","가양","20193","19615","20210509",""
"20210506","9호선","증미","7358","7473","20210509",""
"20210506","9호선","등촌","11349","11047","20210509",""
"20210506","9호선","염창","17063","16787","20210509",""
"20210506","9호선","신목동","3929","3599","20210509",""
"20210506","9호선","선유도","8344","8087","20210509",""
"20210506","9호선","당산","17803","17982","20210509",""
"20210506","9호선","국회의사당","15325","15826","20210509",""
"20210506","9호선","여의도","26684","25788","20210509",""
"20210506","9호선","샛강","5825","6053","20210509",""
"20210506","중앙선","상봉(시외버스터미널)","6017","6026","20210509",""
"20210506","중앙선","망우","7820","7714","20210509",""
"20210506","중앙선","양원","1898","1914","20210509",""
"20210506","중앙선","구리","13824","14075","20210509",""
"20210506","중앙선","도농","10188","9261","20210509",""
"20210506","중앙선","양정","854","719","20210509",""
"20210506","중앙선","덕소","5874","5789","20210509",""
"20210506","중앙선","도심","2463","1986","20210509",""
"20210506","중앙선","팔당","1027","1076","20210509",""
"20210506","중앙선","운길산","1073","983","20210509",""
"20210506","중앙선","양수","2208","2216","20210509",""
"20210506","중앙선","신원","339","298","20210509",""
"20210506","중앙선","국수","776","767","20210509",""
"20210506","중앙선","아신","650","618","20210509",""
"20210506","중앙선","오빈","339","332","20210509",""
"20210506","중앙선","양평","2765","2842","20210509",""
"20210506","중앙선","원덕","385","370","20210509",""
"20210506","중앙선","용문","2140","2035","20210509",""
"20210506","중앙선","지평","110","120","20210509",""
"20210506","9호선","노량진","25642","25168","20210509",""
"20210506","9호선","노들","4416","3802","20210509",""
"20210506","9호선","흑석(중앙대입구)","7741","8178","20210509",""
"20210506","9호선","동작(현충원)","1839","1523","20210509",""
"20210506","9호선","구반포","2690","2722","20210509",""
"20210506","9호선","신반포","3154","3150","20210509",""
"20210506","9호선","고속터미널","11806","15420","20210509",""
"20210506","9호선","사평","3307","3296","20210509",""
"20210506","9호선","신논현","31281","31049","20210509",""
"20210506","9호선2~3단계","언주","9948","10163","20210509",""
"20210506","9호선2~3단계","선정릉","9748","10632","20210509",""
"20210506","9호선2~3단계","삼성중앙","6881","7210","20210509",""
"20210506","9호선2~3단계","봉은사","15099","15303","20210509",""
"20210506","9호선2~3단계","종합운동장","4105","4111","20210509",""
"20210506","9호선2~3단계","삼전","6446","6263","20210509",""
"20210506","9호선2~3단계","석촌고분","5779","5814","20210509",""
"20210506","9호선2~3단계","석촌","7956","7119","20210509",""
"20210506","9호선2~3단계","송파나루","4491","4765","20210509",""
"20210506","9호선2~3단계","한성백제","2456","2197","20210509",""
"20210506","9호선2~3단계","올림픽공원(한국체대)","5757","5772","20210509",""
"20210506","9호선2~3단계","둔촌오륜","1215","1067","20210509",""
"20210506","9호선2~3단계","중앙보훈병원","10112","9001","20210509",""
"20210506","경강선","판교","4450","4242","20210509",""
"20210506","경강선","이매","1179","1034","20210509",""
"20210506","경강선","삼동","2397","2258","20210509",""
"20210506","경강선","경기광주","7146","6818","20210509",""
"20210506","경강선","초월","3089","2924","20210509",""
"20210506","경강선","곤지암","2296","2300","20210509",""
"20210506","경강선","신둔도예촌","1335","1254","20210509",""
"20210506","경강선","이천","2377","2600","20210509",""
"20210506","경강선","부발","1749","1746","20210509",""
"20210506","경강선","세종대왕릉","306","306","20210509",""
"20210506","경강선","여주","2192","2112","20210509",""
"20210506","경부선","서울역","5133","1653","20210509",""
"20210506","경부선","남영","9456","9831","20210509",""
"20210506","경부선","용산","31177","32216","20210509",""
"20210506","경부선","노량진","8348","8495","20210509",""
"20210506","경부선","대방","12998","13340","20210509",""
"20210506","경부선","영등포","36644","37342","20210509",""
"20210506","경부선","신도림","4345","4411","20210509",""
"20210506","경부선","신길","9542","8085","20210509",""
"20210506","경부선","구로","19409","19734","20210509",""
"20210506","경부선","가산디지털단지","18435","21524","20210509",""
"20210506","경부선","금천구청","12246","12166","20210509",""
"20210506","경부선","석수","10434","9191","20210509",""
"20210506","경부선","관악","7505","6973","20210509",""
"20210506","경부선","안양","24545","24660","20210509",""
"20210506","경부선","명학","9268","9276","20210509",""
"20210506","경부선","금정","26455","26709","20210509",""
"20210506","경부선","군포","7827","7780","20210509",""
"20210506","경부선","의왕","9234","9269","20210509",""
"20210506","경부선","성균관대","14897","14887","20210509",""
"20210506","경부선","화서","7574","7356","20210509",""
"20210506","경부선","수원","34871","36522","20210509",""
"20210506","경부선","독산","17131","18014","20210509",""
"20210506","경부선","세류","3028","2813","20210509",""
"20210506","경부선","병점","14216","14236","20210509",""
