date,visitors,station_ride,station_alight,station_total
2019-07-19,1355.0,3891.0,4029.0,7920.0
2019-07-20,2468.0,4115.0,4348.0,8463.0
2019-07-21,2912.0,3996.0,3978.0,7974.0
2019-07-22,1429.0,2791.0,2860.0,5651.0
2019-07-23,1370.0,3486.0,3636.0,7122.0
2019-07-24,765.0,2778.0,2853.0,5631.0
2019-07-25,630.0,2568.0,2637.0,5205.0
2019-07-26,12704.0,1936.0,1995.0,3931.0
2019-07-27,2834.0,3628.0,3089.0,6717.0
2019-07-28,1144.0,2808.0,2827.0,5635.0
2019-07-29,2921.0,3365.0,3581.0,6946.0
2019-07-30,2230.0,5096.0,5347.0,10443.0
2019-07-31,724.0,3105.0,3101.0,6206.0
2019-08-01,3038.0,4945.0,5359.0,10304.0
2019-08-02,2886.0,5530.0,5759.0,11289.0
2019-08-03,2685.0,5249.0,5543.0,10792.0
2019-08-04,2468.0,4405.0,4387.0,8792.0
2019-08-05,1053.0,2425.0,2574.0,4999.0
2019-08-06,7204.0,3402.0,3533.0,6935.0
2019-08-07,1197.0,2936.0,3033.0,5969.0
2019-08-08,1250.0,3762.0,3959.0,7721.0
2019-08-09,886.0,3768.0,3973.0,7741.0
2019-08-10,1785.0,4564.0,4804.0,9368.0
2019-08-11,2657.0,4453.0,4469.0,8922.0
2019-08-12,428.0,1299.0,1402.0,2701.0
2019-08-13,1185.0,4076.0,4093.0,8169.0
2019-08-14,872.0,3534.0,3664.0,7198.0
2019-08-15,1120.0,3706.0,3809.0,7515.0
2019-08-16,3587.0,3871.0,4028.0,7899.0
2019-08-17,5430.0,5858.0,6214.0,12072.0
2019-08-18,7670.0,5696.0,5741.0,11437.0
2019-08-19,1854.0,2732.0,2863.0,5595.0
2019-08-20,1430.0,3634.0,3848.0,7482.0
2019-08-21,1328.0,3453.0,3531.0,6984.0
2019-08-22,1190.0,3465.0,3619.0,7084.0
2019-08-23,1863.0,3766.0,3933.0,7699.0
2019-08-24,10784.0,7060.0,7576.0,14636.0
2019-08-25,11007.0,6405.0,6491.0,12896.0
2019-08-26,1821.0,2869.0,2985.0,5854.0
2019-08-27,1711.0,3300.0,3457.0,6757.0
2019-08-28,1679.0,3264.0,3529.0,6793.0
2019-08-29,5198.0,2600.0,2730.0,5330.0
2019-08-30,2304.0,4373.0,4579.0,8952.0
2019-08-31,15428.0,18627.0,22394.0,41021.0
2019-09-01,14422.0,14383.0,17408.0,31791.0
2019-09-02,1994.0,2700.0,2788.0,5488.0
2019-09-03,1790.0,3081.0,3312.0,6393.0
2019-09-04,460.0,2394.0,2440.0,4834.0
2019-09-05,764.0,2212.0,2383.0,4595.0
2019-09-06,998.0,2923.0,2947.0,5870.0
2019-09-08,6033.0,4364.0,4440.0,8804.0
2019-09-09,925.0,1855.0,1968.0,3823.0
2019-09-10,987.0,2412.0,2491.0,4903.0
2019-09-11,1770.0,2713.0,2957.0,5670.0
2019-09-12,5460.0,3788.0,3876.0,7664.0
2019-09-13,19822.0,8758.0,8518.0,17276.0
2019-09-14,16120.0,8591.0,8606.0,17197.0
2019-09-15,14186.0,6603.0,6836.0,13439.0
2019-09-16,3182.0,3064.0,3191.0,6255.0
2019-09-17,2611.0,3548.0,3710.0,7258.0
2019-09-18,3172.0,3884.0,4067.0,7951.0
2019-09-19,3431.0,3646.0,3876.0,7522.0
2019-09-20,4563.0,3994.0,4145.0,8139.0
2019-09-21,10127.0,7613.0,8203.0,15816.0
2019-09-22,1126.0,2385.0,2436.0,4821.0
2019-09-23,2999.0,3665.0,3764.0,7429.0
2019-09-24,4136.0,5123.0,5327.0,10450.0
2019-09-25,3948.0,4538.0,4712.0,9250.0
2019-09-26,11123.0,4156.0,4463.0,8619.0
2019-09-27,4624.0,6127.0,6337.0,12464.0
2019-09-28,22637.0,21721.0,23517.0,45238.0
2019-09-29,18965.0,8530.0,8521.0,17051.0
2019-09-30,4098.0,3530.0,3648.0,7178.0
2019-10-01,3496.0,5557.0,5654.0,11211.0
2019-10-02,2251.0,5305.0,5283.0,10588.0
2019-10-03,15337.0,6292.0,6468.0,12760.0
2019-10-04,11882.0,10141.0,10388.0,20529.0
2019-10-05,16368.0,9169.0,9665.0,18834.0
2019-10-06,19596.0,7359.0,7496.0,14855.0
2019-10-07,453.0,1415.0,1516.0,2931.0
2019-10-08,6765.0,6224.0,6348.0,12572.0
2019-10-09,25533.0,11394.0,12095.0,23489.0
2019-10-10,4152.0,4462.0,4647.0,9109.0
2019-10-11,6444.0,8668.0,8660.0,17328.0
2019-10-12,18065.0,10608.0,11167.0,21775.0
2019-10-13,18452.0,7769.0,7977.0,15746.0
2019-10-14,3421.0,4004.0,4051.0,8055.0
2019-10-15,4828.0,5537.0,5783.0,11320.0
2019-10-16,4625.0,5798.0,5829.0,11627.0
2019-10-17,7092.0,7085.0,7041.0,14126.0
2019-10-18,8745.0,13446.0,13588.0,27034.0
2019-10-19,19166.0,10789.0,11293.0,22082.0
2019-10-20,16154.0,7781.0,7876.0,15657.0
2019-10-21,4135.0,3526.0,3710.0,7236.0
2019-10-22,4520.0,5629.0,5817.0,11446.0
2019-10-23,5540.0,6591.0,6797.0,13388.0
2019-10-24,4341.0,5948.0,6115.0,12063.0
2019-10-25,8133.0,14090.0,15442.0,29532.0
2019-10-26,17609.0,16075.0,18394.0,34469.0
2019-10-27,16692.0,9338.0,9604.0,18942.0
2019-10-28,3318.0,3409.0,3544.0,6953.0
2019-10-29,3791.0,4775.0,4991.0,9766.0
2019-10-30,12945.0,4880.0,5094.0,9974.0
2019-10-31,4014.0,4926.0,5373.0,10299.0
2019-11-01,3458.0,7000.0,6993.0,13993.0
2019-11-02,14026.0,10146.0,10869.0,21015.0
2019-11-03,11948.0,7914.0,8112.0,16026.0
2019-11-04,3977.0,4398.0,4537.0,8935.0
2019-11-05,3444.0,5378.0,5469.0,10847.0
2019-11-06,3086.0,4276.0,4455.0,8731.0
2019-11-07,3573.0,4598.0,4898.0,9496.0
2019-11-08,4592.0,5747.0,6236.0,11983.0
2019-11-09,12385.0,9663.0,10162.0,19825.0
2019-11-10,9306.0,6385.0,6654.0,13039.0
2019-11-11,2244.0,2895.0,2982.0,5877.0
2019-11-12,2867.0,4522.0,4704.0,9226.0
2019-11-13,1080.0,2678.0,2906.0,5584.0
2019-11-14,3890.0,3371.0,3526.0,6897.0
2019-11-15,618.0,2837.0,3042.0,5879.0
2019-11-16,6239.0,6535.0,7086.0,13621.0
2019-11-17,1062.0,2461.0,2562.0,5023.0
2019-11-18,893.0,1897.0,2016.0,3913.0
2019-11-19,2984.0,2565.0,2737.0,5302.0
2019-11-20,1030.0,2816.0,2910.0,5726.0
2019-11-21,1160.0,2765.0,2984.0,5749.0
2019-11-22,1700.0,3656.0,3991.0,7647.0
2019-11-23,7841.0,6582.0,6956.0,13538.0
2019-11-24,3749.0,3746.0,3877.0,7623.0
2019-11-25,922.0,2152.0,2247.0,4399.0
2019-11-26,1377.0,3640.0,3716.0,7356.0
2019-11-27,1223.0,3383.0,3541.0,6924.0
2019-11-28,1041.0,3112.0,3266.0,6378.0
2019-11-29,18132.0,4211.0,4301.0,8512.0
2019-11-30,3727.0,4777.0,5150.0,9927.0
2019-12-01,836.0,1899.0,2036.0,3935.0
2019-12-02,813.0,2232.0,2322.0,4554.0
2019-12-03,696.0,3554.0,3635.0,7189.0
2019-12-04,790.0,2654.0,2776.0,5430.0
2019-12-05,705.0,2180.0,2342.0,4522.0
2019-12-06,407.0,2244.0,2310.0,4554.0
2019-12-07,1326.0,3141.0,3451.0,6592.0
2019-12-08,2122.0,3208.0,3520.0,6728.0
2019-12-09,621.0,1918.0,2019.0,3937.0
2019-12-10,708.0,4878.0,4989.0,9867.0
2019-12-11,645.0,6136.0,6069.0,12205.0
2019-12-12,1153.0,3913.0,4038.0,7951.0
2019-12-13,749.0,3424.0,3486.0,6910.0
2019-12-14,2182.0,4240.0,4706.0,8946.0
2019-12-15,3487.0,3917.0,4148.0,8065.0
2019-12-16,1084.0,2204.0,2382.0,4586.0
2019-12-17,473.0,3598.0,3642.0,7240.0
2019-12-18,1578.0,3513.0,3651.0,7164.0
2019-12-19,779.0,3621.0,3703.0,7324.0
2019-12-20,725.0,4047.0,4186.0,8233.0
2019-12-21,1661.0,3889.0,4155.0,8044.0
2019-12-22,1967.0,3274.0,3402.0,6676.0
2019-12-23,699.0,1949.0,2114.0,4063.0
2019-12-24,959.0,4130.0,4260.0,8390.0
2019-12-25,2858.0,4696.0,4844.0,9540.0
2019-12-26,548.0,2404.0,2482.0,4886.0
2019-12-27,1302.0,3430.0,3583.0,7013.0
2019-12-28,2110.0,4843.0,5194.0,10037.0
2019-12-29,6913.0,3439.0,3582.0,7021.0
2019-12-30,863.0,2166.0,2277.0,4443.0
2019-12-31,548.0,2293.0,2409.0,4702.0
2020-01-01,1239.0,1769.0,1797.0,3566.0
2020-01-02,866.0,2956.0,3116.0,6072.0
2020-01-03,812.0,2619.0,2703.0,5322.0
2020-01-04,2059.0,4370.0,4785.0,9155.0
2020-01-05,2721.0,3877.0,4055.0,7932.0
2020-01-06,466.0,1449.0,1579.0,3028.0
2020-01-07,281.0,1620.0,1717.0,3337.0
2020-01-08,622.0,2283.0,2387.0,4670.0
2020-01-09,1282.0,2839.0,2973.0,5812.0
2020-01-10,786.0,2680.0,2816.0,5496.0
2020-01-11,1961.0,4091.0,4405.0,8496.0
2020-01-12,2180.0,3702.0,3928.0,7630.0
2020-01-13,732.0,1963.0,2096.0,4059.0
2020-01-14,895.0,3006.0,3129.0,6135.0
2020-01-15,857.0,2637.0,2755.0,5392.0
2020-01-16,762.0,2789.0,2958.0,5747.0
2020-01-17,674.0,2895.0,2962.0,5857.0
2020-01-18,2425.0,5044.0,5384.0,10428.0
2020-01-19,1539.0,3085.0,3255.0,6340.0
2020-01-20,761.0,2045.0,2103.0,4148.0
2020-01-21,763.0,2672.0,2827.0,5499.0
2020-01-22,780.0,2466.0,2581.0,5047.0
2020-01-23,809.0,2400.0,2575.0,4975.0
2020-01-24,2041.0,2763.0,2830.0,5593.0
2020-01-25,3800.0,3440.0,3359.0,6799.0
2020-01-26,4597.0,4374.0,4495.0,8869.0
2020-01-27,2236.0,3040.0,3120.0,6160.0
2020-01-28,925.0,2052.0,2177.0,4229.0
2020-01-29,757.0,2468.0,2652.0,5120.0
2020-01-30,2013.0,2443.0,2550.0,4993.0
2020-01-31,628.0,2235.0,2322.0,4557.0
2020-02-01,1251.0,2761.0,2916.0,5677.0
2020-02-02,1142.0,2424.0,2545.0,4969.0
2020-02-03,521.0,1603.0,1711.0,3314.0
2020-02-04,480.0,1799.0,1950.0,3749.0
2020-02-05,301.0,1413.0,1490.0,2903.0
2020-02-06,343.0,1563.0,1657.0,3220.0
2020-02-07,415.0,1736.0,1793.0,3529.0
2020-02-08,1313.0,2369.0,2405.0,4774.0
2020-02-09,1484.0,2212.0,2227.0,4439.0
2020-02-10,760.0,1632.0,1784.0,3416.0
2020-02-11,987.0,2408.0,2510.0,4918.0
2020-02-12,278.0,1489.0,1593.0,3082.0
2020-02-13,721.0,2096.0,2201.0,4297.0
2020-02-14,1049.0,2573.0,2699.0,5272.0
2020-02-15,3226.0,3309.0,3563.0,6872.0
2020-02-16,665.0,1922.0,1988.0,3910.0
2020-02-17,378.0,1366.0,1477.0,2843.0
2020-02-18,630.0,2060.0,2225.0,4285.0
2020-02-19,822.0,2254.0,2460.0,4714.0
2020-02-20,882.0,2331.0,2424.0,4755.0
2020-02-21,565.0,1815.0,1879.0,3694.0
2020-02-22,791.0,1730.0,1821.0,3551.0
2020-02-23,1714.0,1650.0,1772.0,3422.0
2020-02-24,519.0,1235.0,1302.0,2537.0
2020-02-25,77.0,885.0,964.0,1849.0
2020-02-26,1275.0,1257.0,1346.0,2603.0
2020-02-27,687.0,1211.0,1307.0,2518.0
2020-02-28,1210.0,872.0,906.0,1778.0
2020-02-29,1384.0,1286.0,1402.0,2688.0
2020-03-01,1062.0,1028.0,1146.0,2174.0
2020-03-02,566.0,1102.0,1166.0,2268.0
2020-03-03,569.0,1189.0,1286.0,2475.0
2020-03-04,372.0,1017.0,1092.0,2109.0
2020-03-05,585.0,1105.0,1170.0,2275.0
2020-03-06,793.0,1216.0,1300.0,2516.0
2020-03-07,2138.0,1453.0,1660.0,3113.0
2020-03-08,4584.0,1855.0,2022.0,3877.0
2020-03-09,920.0,1309.0,1421.0,2730.0
2020-03-10,134.0,793.0,920.0,1713.0
2020-03-11,1117.0,1328.0,1419.0,2747.0
2020-03-12,1212.0,1286.0,1423.0,2709.0
2020-03-13,907.0,1249.0,1274.0,2523.0
2020-03-14,3569.0,1738.0,1966.0,3704.0
2020-03-15,2683.0,1306.0,1497.0,2803.0
2020-03-16,869.0,1185.0,1281.0,2466.0
2020-03-17,596.0,1109.0,1175.0,2284.0
2020-03-18,1808.0,1600.0,1688.0,3288.0
2020-03-19,178.0,872.0,964.0,1836.0
2020-03-20,1569.0,1559.0,1614.0,3173.0
2020-03-21,5907.0,2264.0,2458.0,4722.0
2020-03-22,7744.0,2230.0,2493.0,4723.0
2020-03-23,1814.0,1537.0,1675.0,3212.0
2020-03-24,1988.0,1693.0,1843.0,3536.0
2020-03-25,1998.0,1806.0,1893.0,3699.0
2020-03-26,1218.0,1331.0,1431.0,2762.0
2020-03-27,1462.0,1532.0,1652.0,3184.0
2020-03-28,6187.0,2529.0,2810.0,5339.0
2020-03-29,8822.0,2780.0,2830.0,5610.0
2020-03-30,2259.0,1840.0,1985.0,3825.0
2020-03-31,2794.0,2037.0,2166.0,4203.0
2020-04-01,2319.0,2067.0,2147.0,4214.0
2020-04-02,3075.0,2513.0,2627.0,5140.0
2020-04-03,3217.0,2734.0,2899.0,5633.0
2020-04-04,7813.0,4627.0,4855.0,9482.0
2020-04-05,7693.0,3697.0,3968.0,7665.0
2020-04-06,2561.0,2428.0,2557.0,4985.0
2020-04-07,2433.0,2585.0,2768.0,5353.0
2020-04-08,2634.0,2630.0,2789.0,5419.0
2020-04-09,2197.0,2368.0,2508.0,4876.0
2020-04-10,2567.0,2397.0,2555.0,4952.0
2020-04-11,6481.0,3559.0,3890.0,7449.0
2020-04-12,5717.0,2645.0,2988.0,5633.0
2020-04-13,2404.0,2103.0,2232.0,4335.0
2020-04-14,3468.0,2381.0,2345.0,4726.0
2020-04-15,7392.0,3078.0,3080.0,6158.0
2020-04-16,2648.0,2234.0,2384.0,4618.0
2020-04-17,222.0,988.0,1032.0,2020.0
2020-04-18,10325.0,3762.0,4312.0,8074.0
2020-04-19,2892.0,1871.0,2109.0,3980.0
2020-04-20,719.0,1429.0,1545.0,2974.0
2020-04-21,1039.0,1899.0,2006.0,3905.0
2020-04-22,499.0,1326.0,1473.0,2799.0
2020-04-23,3011.0,1721.0,1874.0,3595.0
2020-04-24,1572.0,1800.0,2006.0,3806.0
2020-04-25,7857.0,3300.0,3796.0,7096.0
2020-04-26,12018.0,3466.0,3736.0,7202.0
2020-04-27,2268.0,2065.0,2176.0,4241.0
2020-04-28,2980.0,2537.0,2646.0,5183.0
2020-04-29,4256.0,2414.0,2536.0,4950.0
2020-04-30,16598.0,5021.0,5335.0,10356.0
2020-05-01,15733.0,4599.0,4804.0,9403.0
2020-05-02,13597.0,4610.0,4942.0,9552.0
2020-05-03,10559.0,3709.0,3830.0,7539.0
2020-05-04,10000.0,3509.0,3644.0,7153.0
2020-05-05,25907.0,5365.0,5617.0,10982.0
2020-05-06,3458.0,2925.0,3089.0,6014.0
2020-05-07,3846.0,3053.0,3207.0,6260.0
2020-05-08,2263.0,2479.0,2617.0,5096.0
2020-05-09,521.0,1219.0,1313.0,2532.0
2020-05-10,6871.0,3605.0,3977.0,7582.0
2020-05-11,1814.0,2240.0,2303.0,4543.0
2020-05-12,1787.0,2427.0,2606.0,5033.0
2020-05-13,2644.0,2773.0,2938.0,5711.0
2020-05-14,2399.0,2692.0,2848.0,5540.0
2020-05-15,222.0,1215.0,1317.0,2532.0
2020-05-16,4834.0,3158.0,3561.0,6719.0
2020-05-17,8875.0,3762.0,4131.0,7893.0
2020-05-18,933.0,1523.0,1625.0,3148.0
2020-05-19,608.0,1530.0,1621.0,3151.0
2020-05-20,2859.0,3049.0,3269.0,6318.0
2020-05-21,3040.0,3108.0,3215.0,6323.0
2020-05-22,2567.0,2718.0,2915.0,5633.0
2020-05-23,12038.0,5379.0,6041.0,11420.0
2020-05-24,5990.0,2855.0,2992.0,5847.0
2020-05-25,2649.0,2395.0,2574.0,4969.0
2020-05-26,2091.0,2765.0,2946.0,5711.0
2020-05-27,7943.0,3125.0,3359.0,6484.0
2020-05-28,2829.0,3168.0,3378.0,6546.0
2020-05-29,2511.0,2808.0,3016.0,5824.0
2020-05-30,8157.0,4113.0,4663.0,8776.0
2020-05-31,7746.0,3552.0,3846.0,7398.0
2020-06-01,2419.0,2274.0,2365.0,4639.0
2020-06-02,758.0,1753.0,1855.0,3608.0
2020-06-03,1887.0,2404.0,2607.0,5011.0
2020-06-04,1942.0,2472.0,2615.0,5087.0
2020-06-05,2268.0,2431.0,2668.0,5099.0
2020-06-06,9246.0,4073.0,4520.0,8593.0
2020-06-07,8306.0,3439.0,3568.0,7007.0
2020-06-08,1799.0,2112.0,2223.0,4335.0
2020-06-09,1584.0,2217.0,2302.0,4519.0
2020-06-10,1546.0,2174.0,2298.0,4472.0
2020-06-11,1565.0,1990.0,2178.0,4168.0
2020-06-12,1819.0,2063.0,2239.0,4302.0
2020-06-13,4621.0,2745.0,3165.0,5910.0
2020-06-14,6533.0,2956.0,3273.0,6229.0
2020-06-15,1793.0,2098.0,2194.0,4292.0
2020-06-16,1702.0,2325.0,2516.0,4841.0
2020-06-17,1693.0,2224.0,2317.0,4541.0
2020-06-18,3264.0,2433.0,2562.0,4995.0
2020-06-19,1826.0,2304.0,2405.0,4709.0
2020-06-20,6019.0,3628.0,4058.0,7686.0
2020-06-21,5512.0,2866.0,3227.0,6093.0
2020-06-22,975.0,1802.0,1892.0,3694.0
2020-06-23,1341.0,2321.0,2472.0,4793.0
2020-06-24,259.0,1150.0,1252.0,2402.0
2020-06-25,767.0,1543.0,1684.0,3227.0
2020-06-26,9415.0,1950.0,2204.0,4154.0
2020-06-27,6844.0,3373.0,3761.0,7134.0
2020-06-28,6639.0,3172.0,3512.0,6684.0
2020-06-29,1703.0,1742.0,1904.0,3646.0
2020-06-30,658.0,1424.0,1516.0,2940.0
2020-07-01,1726.0,2274.0,2430.0,4704.0
2020-07-02,1617.0,2350.0,2517.0,4867.0
2020-07-03,1699.0,2475.0,2583.0,5058.0
2020-07-04,7165.0,3342.0,3722.0,7064.0
2020-07-05,7115.0,2998.0,3303.0,6301.0
2020-07-06,1361.0,1978.0,2043.0,4021.0
2020-07-07,1566.0,2254.0,2458.0,4712.0
2020-07-08,1283.0,2234.0,2364.0,4598.0
2020-07-09,1276.0,2136.0,2280.0,4416.0
2020-07-10,1563.0,1582.0,1751.0,3333.0
2020-07-11,6522.0,3361.0,3675.0,7036.0
2020-07-12,6632.0,2833.0,3101.0,5934.0
2020-07-13,166.0,1023.0,1110.0,2133.0
2020-07-14,1600.0,2072.0,2192.0,4264.0
2020-07-15,1945.0,2389.0,2551.0,4940.0
2020-07-16,1505.0,2345.0,2470.0,4815.0
2020-07-17,1382.0,2276.0,2402.0,4678.0
2020-07-18,6974.0,3804.0,4295.0,8099.0
2020-07-19,1990.0,1267.0,1343.0,2610.0
2020-07-20,777.0,1476.0,1576.0,3052.0
2020-07-21,1683.0,2437.0,2552.0,4989.0
2020-07-22,625.0,1628.0,1722.0,3350.0
2020-07-23,341.0,1399.0,1502.0,2901.0
2020-07-24,773.0,1881.0,1981.0,3862.0
2020-07-25,8869.0,3926.0,3918.0,7844.0
2020-07-26,8223.0,3202.0,3338.0,6540.0
2020-07-27,887.0,1460.0,1456.0,2916.0
2020-07-28,1343.0,2079.0,2218.0,4297.0
2020-07-29,4484.0,1557.0,1671.0,3228.0
2020-07-30,1977.0,2286.0,2473.0,4759.0
2020-07-31,2922.0,2851.0,3097.0,5948.0
2020-08-01,1751.0,2138.0,2305.0,4443.0
2020-08-02,744.0,1473.0,1463.0,2936.0
2020-08-03,324.0,1121.0,1170.0,2291.0
2020-08-04,1248.0,1860.0,1979.0,3839.0
2020-08-05,707.0,1677.0,1739.0,3416.0
2020-08-06,858.0,1752.0,1821.0,3573.0
2020-08-07,2138.0,2328.0,2458.0,4786.0
2020-08-08,2916.0,2531.0,2791.0,5322.0
2020-08-09,250.0,1028.0,1054.0,2082.0
2020-08-10,775.0,1404.0,1497.0,2901.0
2020-08-11,688.0,1753.0,1856.0,3609.0
2020-08-12,2017.0,2699.0,2974.0,5673.0
2020-08-13,1547.0,2455.0,2601.0,5056.0
2020-08-14,953.0,2015.0,2146.0,4161.0
2020-08-15,1162.0,1647.0,1685.0,3332.0
2020-08-16,6705.0,2885.0,3052.0,5937.0
2020-08-17,3880.0,2436.0,2590.0,5026.0
2020-08-18,801.0,1769.0,1897.0,3666.0
2020-08-19,1599.0,1549.0,1614.0,3163.0
2020-08-20,556.0,1431.0,1480.0,2911.0
2020-08-21,507.0,1299.0,1399.0,2698.0
2020-08-22,976.0,1453.0,1628.0,3081.0
2020-08-23,1923.0,1642.0,1792.0,3434.0
2020-08-24,571.0,1288.0,1419.0,2707.0
2020-08-25,504.0,1287.0,1370.0,2657.0
2020-08-26,445.0,1268.0,1380.0,2648.0
2020-08-27,323.0,989.0,1069.0,2058.0
2020-08-28,439.0,1143.0,1228.0,2371.0
2020-08-29,756.0,1258.0,1384.0,2642.0
2020-08-30,1491.0,1283.0,1417.0,2700.0
2020-08-31,757.0,1292.0,1329.0,2621.0
2020-09-01,910.0,1369.0,1426.0,2795.0
2020-09-02,265.0,968.0,1042.0,2010.0
2020-09-03,4967.0,1183.0,1243.0,2426.0
2020-09-04,1984.0,1722.0,1860.0,3582.0
2020-09-05,4480.0,2179.0,2442.0,4621.0
2020-09-06,3416.0,1677.0,1767.0,3444.0
2020-09-07,76.0,707.0,813.0,1520.0
2020-09-08,2201.0,1711.0,1801.0,3512.0
2020-09-09,1003.0,1427.0,1517.0,2944.0
2020-09-10,2243.0,1803.0,1886.0,3689.0
2020-09-11,1557.0,1688.0,1781.0,3469.0
2020-09-12,2947.0,1776.0,1983.0,3759.0
2020-09-13,12859.0,2850.0,3087.0,5937.0
2020-09-14,2085.0,1739.0,1870.0,3609.0
2020-09-15,2066.0,1909.0,2039.0,3948.0
2020-09-16,820.0,1518.0,1599.0,3117.0
2020-09-17,1990.0,2026.0,2156.0,4182.0
2020-09-18,3086.0,2283.0,2469.0,4752.0
2020-09-19,12178.0,3714.0,3982.0,7696.0
2020-09-20,13140.0,3459.0,3591.0,7050.0
2020-09-21,2247.0,2039.0,2107.0,4146.0
2020-09-22,2214.0,2328.0,2442.0,4770.0
2020-09-23,2052.0,2031.0,2170.0,4201.0
2020-09-24,2298.0,2222.0,2340.0,4562.0
2020-09-25,2335.0,2238.0,2418.0,4656.0
2020-09-26,13447.0,3956.0,4343.0,8299.0
2020-09-27,16860.0,3656.0,3781.0,7437.0
2020-09-28,2594.0,2041.0,2152.0,4193.0
2020-09-29,2608.0,2282.0,2419.0,4701.0
2020-09-30,8986.0,2784.0,2961.0,5745.0
2020-10-01,12365.0,3369.0,3371.0,6740.0
2020-10-02,14323.0,4428.0,4539.0,8967.0
2020-10-03,17995.0,5655.0,6026.0,11681.0
2020-10-04,12932.0,4200.0,4388.0,8588.0
2020-10-05,2634.0,2239.0,2353.0,4592.0
2020-10-06,2407.0,2493.0,2630.0,5123.0
2020-10-07,2600.0,2578.0,2734.0,5312.0
2020-10-08,3057.0,2896.0,3081.0,5977.0
2020-10-09,20177.0,5838.0,6248.0,12086.0
2020-10-10,16405.0,5313.0,5752.0,11065.0
2020-10-11,16264.0,4611.0,4785.0,9396.0
2020-10-12,2757.0,2566.0,2585.0,5151.0
2020-10-13,2857.0,2954.0,3022.0,5976.0
2020-10-14,2933.0,2870.0,3000.0,5870.0
2020-10-15,4093.0,2981.0,3115.0,6096.0
2020-10-16,2772.0,3116.0,3353.0,6469.0
2020-10-17,16441.0,6076.0,6479.0,12555.0
2020-10-18,19461.0,5369.0,5662.0,11031.0
2020-10-19,3141.0,2488.0,2570.0,5058.0
2020-10-20,3559.0,3351.0,3517.0,6868.0
2020-10-21,3093.0,2914.0,3001.0,5915.0
2020-10-22,2704.0,3009.0,3216.0,6225.0
2020-10-23,4009.0,3753.0,3968.0,7721.0
2020-10-24,16500.0,6713.0,7270.0,13983.0
2020-10-25,19042.0,6262.0,6552.0,12814.0
2020-10-26,4035.0,3346.0,3404.0,6750.0
2020-10-27,3842.0,3768.0,3946.0,7714.0
2020-10-28,11655.0,3866.0,4001.0,7867.0
2020-10-29,4267.0,4163.0,4322.0,8485.0
2020-10-30,4856.0,4472.0,4794.0,9266.0
2020-10-31,20185.0,9504.0,10078.0,19582.0
2020-11-01,2763.0,2759.0,2860.0,5619.0
2020-11-02,3832.0,3383.0,3493.0,6876.0
2020-11-03,2520.0,3395.0,3568.0,6963.0
2020-11-04,2146.0,3045.0,3274.0,6319.0
2020-11-05,3091.0,3617.0,3757.0,7374.0
2020-11-06,2812.0,3336.0,3501.0,6837.0
2020-11-07,12821.0,6964.0,7450.0,14414.0
2020-11-08,14694.0,5894.0,6151.0,12045.0
2020-11-09,1919.0,2379.0,2511.0,4890.0
2020-11-10,2248.0,3139.0,3292.0,6431.0
2020-11-11,2747.0,3312.0,3528.0,6840.0
2020-11-12,2673.0,3491.0,3605.0,7096.0
2020-11-13,3375.0,3006.0,3119.0,6125.0
2020-11-14,9802.0,5297.0,5783.0,11080.0
2020-11-15,9447.0,4347.0,4640.0,8987.0
2020-11-16,1811.0,2312.0,2421.0,4733.0
2020-11-17,1685.0,2542.0,2683.0,5225.0
2020-11-18,809.0,1848.0,1966.0,3814.0
2020-11-19,256.0,1223.0,1298.0,2521.0
2020-11-20,976.0,1989.0,2157.0,4146.0
2020-11-21,4101.0,3220.0,3556.0,6776.0
2020-11-22,2557.0,1803.0,1933.0,3736.0
2020-11-23,762.0,1501.0,1662.0,3163.0
2020-11-24,819.0,1825.0,1939.0,3764.0
2020-11-25,911.0,1816.0,1909.0,3725.0
2020-11-26,10031.0,1894.0,1985.0,3879.0
2020-11-27,784.0,1645.0,1724.0,3369.0
2020-11-28,1651.0,1932.0,2141.0,4073.0
2020-11-29,9912.0,1652.0,1767.0,3419.0
2020-11-30,576.0,1324.0,1432.0,2756.0
2020-12-01,727.0,1568.0,1659.0,3227.0
2020-12-02,628.0,1508.0,1594.0,3102.0
2020-12-03,614.0,1583.0,1702.0,3285.0
2020-12-04,678.0,1466.0,1548.0,3014.0
2020-12-05,1701.0,1850.0,2028.0,3878.0
2020-12-06,2385.0,1898.0,2019.0,3917.0
2020-12-07,928.0,1309.0,1360.0,2669.0
2020-12-08,591.0,1424.0,1562.0,2986.0
2020-12-09,615.0,1454.0,1582.0,3036.0
2020-12-10,683.0,1495.0,1579.0,3074.0
2020-12-11,7810.0,1455.0,1541.0,2996.0
2020-12-12,1641.0,1884.0,2110.0,3994.0
2020-12-13,644.0,1299.0,1409.0,2708.0
2020-12-14,217.0,938.0,999.0,1937.0
2020-12-15,101.0,1080.0,1160.0,2240.0
2020-12-16,114.0,1119.0,1229.0,2348.0
2020-12-17,133.0,1248.0,1322.0,2570.0
2020-12-18,230.0,1387.0,1445.0,2832.0
2020-12-19,380.0,1332.0,1439.0,2771.0
2020-12-20,696.0,1537.0,1646.0,3183.0
2020-12-21,231.0,1199.0,1230.0,2429.0
2020-12-22,282.0,1546.0,1657.0,3203.0
2020-12-23,288.0,1450.0,1553.0,3003.0
